age,workclass,education,marital_status,occupation,race,sex,hours_per_week,native_country,income
31, Self-employment, College, Never-married, Tech-support, Yellow, Female,25, United-States, <=50K
35, Company, College, Married, Protective-serv, White, Male,35, United-States, <=50K
37, Self-employment, College, Married, Tech-support, White, Female,40, United-States, <=50K
29, Company, College, Married, Shipper, White, Male,45, United-States, <=50K
56, Company, Bachelors, Married, Managerial, White, Male,50, United-States, >50K
60, Company, College, Married, Tech-support, White, Male,40, United-States, >50K
25, Company, Bachelors, Never-married, Managerial, White, Male,60, United-States, <=50K
33, Company, High_school, Married, Shipper, White, Male,40, United-States, <=50K
44, Company, College, Never-married, Sales, White, Female,40, United-States, <=50K
21, Company, College, Never-married, Protective-serv, White, Male,40, United-States, <=50K
21, Company, College, Never-married, Tech-support, White, Male,40, United-States, <=50K
46, Self-employment, Masters, Married, Managerial, White, Male,40, England, >50K
44, Self-employment, College, Married, Managerial, White, Male,50, United-States, >50K
63, Company, Bachelors, Divorced, Managerial, White, Female,40, United-States, <=50K
44, Company, College, Married, Tech-support, White, Female,30, United-States, <=50K
31, Company, College, Married, Protective-serv, White, Male,45, Canada, <=50K
26, Company, College, Married, Managerial, White, Male,42, United-States, <=50K
37, Self-employment, College, Never-married, Shipper, White, Male,50, United-States, <=50K
60, Company, College, Divorced, Tech-support, White, Female,40, United-States, >50K
33, Company, Bachelors, Married, Protective-serv, White, Male,45, United-States, <=50K
38, Company, Bachelors, Married, Managerial, White, Male,40, United-States, <=50K
26, Company, University, Never-married, Sales, White, Female,35, United-States, <=50K
46, Self-employment, University, Divorced, Managerial, Yellow, Female,63, Philippines, <=50K
24, Company, College, Never-married, Others, White, Female,35, United-States, <=50K
47, Self-employment, Masters, Married, Doctor, White, Male,35, United-States, >50K
27, Company, College, Never-married, Tech-support, White, Female,30, United-States, <=50K
46, Company, College, Married, Protective-serv, White, Male,40, United-States, <=50K
47, Self-employment, University, Married, Managerial, Black, Male,40, United-States, >50K
47, Company, College, Divorced, Tech-support, Yellow, Male,40, Philippines, <=50K
69, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
32, Company, College, Married, Sales, White, Male,40, United-States, >50K
51, Company, College, Married, Shipper, Black, Male,40, United-States, <=50K
36, Company, College, Married, Sales, White, Male,40, United-States, >50K
50, Self-employment, Masters, Married, Shipper, White, Female,40, United-States, <=50K
29, Company, Doctorate, Married, Shipper, Yellow, Male,60, India, <=50K
32, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
27, Company, High_school, Divorced, Shipper, Yellow, Male,75, United-States, <=50K
60, Company, Second_school, Divorced, Tech-support, White, Female,35, India, <=50K
31, Company, College, Married, Others, White, Male,40, United-States, <=50K
46, Company, University, Married, Protective-serv, White, Male,40, United-States, <=50K
40, Self-employment, College, Never-married, Tech-support, White, Female,40, United-States, <=50K
39, Company, College, Married, Sales, Black, Male,52, United-States, >50K
69, Self-employment, Second_school, Married, Sales, White, Male,55, United-States, <=50K
54, Self-employment, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
56, Company, College, Divorced, Tech-support, White, Female,40, United-States, <=50K
47, Self-employment, College, Divorced, Tech-support, White, Female,40, United-States, <=50K
25, Company, University, Never-married, Tech-support, White, Female,45, United-States, <=50K
34, Self-employment, College, Married, Shipper, White, Male,60, United-States, <=50K
24, Self-employment, Second_school, Never-married, Protective-serv, White, Male,50, United-States, <=50K
63, Company, College, Married, Protective-serv, White, Male,45, United-States, <=50K
29, Self-employment, Masters, Married, Shipper, White, Male,50, United-States, <=50K
64, Company, College, Married, Tech-support, White, Male,40, United-States, <=50K
44, Company, Bachelors, Never-married, Shipper, White, Male,40, United-States, <=50K
26, Company, College, Never-married, Protective-serv, White, Male,60, United-States, <=50K
36, Company, High_school, Divorced, Others, White, Female,40, United-States, <=50K
55, State-gov, Bachelors, Married, Managerial, White, Male,38, United-States, >50K
37, Company, College, Married, Doctor, White, Female,40, United-States, >50K
37, Company, High_school, Never-married, Shipper, White, Male,65, United-States, <=50K
63, Company, Bachelors, Married, Doctor, White, Female,36, United-States, >50K
33, Company, College, Married, Shipper, White, Male,60, United-States, <=50K
19, Company, College, Never-married, Tech-support, White, Female,10, United-States, <=50K
57, Self-employment, Masters, Married, Doctor, Black, Female,40, United-States, >50K
31, Company, University, Married, Sales, White, Male,45, United-States, >50K
20, Company, College, Never-married, Tech-support, White, Female,30, United-States, <=50K
58, Self-employment, College, Married, Managerial, White, Male,40, United-States, >50K
20, Company, College, Never-married, Tech-support, White, Female,20, United-States, <=50K
25, Company, College, Married, Sales, White, Male,40, United-States, <=50K
40, Company, College, Divorced, Tech-support, White, Female,40, United-States, <=50K
18, Company, High_school, Never-married, Others, White, Male,20, United-States, <=50K
26, Company, College, Never-married, Tech-support, White, Male,40, United-States, <=50K
29, Company, Doctorate, Married, Doctor, White, Male,50, United-States, >50K
45, Self-employment, Bachelors, Married, Shipper, Black, Male,40, United-States, <=50K
35, State-gov, College, Never-married, Tech-support, White, Female,38, United-States, <=50K
32, Company, College, Divorced, Shipper, White, Male,45, United-States, <=50K
61, Self-employment, College, Married, Others, White, Female,40, United-States, <=50K
26, Company, Bachelors, Never-married, Shipper, White, Male,15, United-States, <=50K
56, Company, College, Married, Sales, White, Male,40, United-States, >50K
22, Company, College, Married, Tech-support, Yellow, Female,39, United-States, <=50K
49, Company, Bachelors, Married, Shipper, Black, Male,48, United-States, <=50K
40, Company, College, Married, Others, White, Female,12, United-States, <=50K
37, Company, College, Married, Managerial, White, Male,40, United-States, <=50K
23, Company, Bachelors, Never-married, Tech-support, White, Male,50, United-States, <=50K
28, Company, Bachelors, Married, Sales, White, Male,60, United-States, >50K
27, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
34, Self-employment, University, Divorced, Sales, White, Female,40, United-States, <=50K
49, Company, Second_school, Married, Shipper, White, Male,45, United-States, <=50K
41, Company, College, Never-married, Protective-serv, Yellow, Male,40, United-States, <=50K
28, Company, Bachelors, Never-married, Tech-support, White, Male,21, United-States, <=50K
38, Company, College, Married, Managerial, White, Male,55, United-States, >50K
47, State-gov, University, Married, Protective-serv, White, Male,40, United-States, <=50K
28, Self-employment, College, Married, Protective-serv, White, Male,40, United-States, <=50K
44, State-gov, Masters, Married, Doctor, White, Male,50, United-States, >50K
41, Self-employment, Bachelors, Divorced, Shipper, White, Male,40, United-States, <=50K
50, Company, College, Married, Doctor, White, Male,36, United-States, >50K
73, Self-employment, College, Married, Protective-serv, White, Male,24, United-States, <=50K
21, Company, College, Never-married, Others, Yellow, Male,40, Vietnam, <=50K
38, Company, College, Divorced, Tech-support, White, Female,40, United-States, <=50K
64, Company, Masters, Married, Tech-support, White, Male,2, United-States, <=50K
47, Company, College, Divorced, Tech-support, White, Female,40, United-States, <=50K
52, Company, College, Married, Shipper, White, Male,60, Canada, >50K
24, Company, Bachelors, Never-married, Sales, White, Male,45, United-States, <=50K
44, Company, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
27, Company, Second_school, Divorced, Shipper, White, Male,40, United-States, <=50K
61, Self-employment, College, Married, Sales, Black, Male,60, United-States, >50K
58, Company, Bachelors, Married, Sales, White, Male,40, United-States, >50K
51, Company, Bachelors, Never-married, Sales, White, Female,43, United-States, >50K
49, Company, College, Divorced, Sales, White, Female,55, England, <=50K
23, Company, College, Never-married, Tech-support, Black, Male,20, United-States, <=50K
19, Company, University, Never-married, Tech-support, Black, Female,40, United-States, <=50K
21, Company, College, Never-married, Protective-serv, White, Male,53, United-States, <=50K
56, Company, High_school, Divorced, Sales, White, Female,40, United-States, <=50K
35, Company, High_school, Married, Protective-serv, White, Male,40, United-States, <=50K
37, Self-employment, College, Divorced, Tech-support, Yellow, Female,20, United-States, <=50K
41, Company, Doctorate, Divorced, Sales, White, Female,50, United-States, >50K
30, Company, High_school, Married, Sales, White, Male,40, United-States, <=50K
35, Company, Doctorate, Married, Tech-support, White, Female,20, China, <=50K
47, Company, College, Married, Protective-serv, White, Male,40, United-States, <=50K
59, Self-employment, High_school, Never-married, Managerial, White, Female,50, United-States, >50K
55, Company, High_school, Married, Shipper, White, Male,32, United-States, <=50K
22, Company, University, Never-married, Tech-support, Yellow, Male,20, United-States, <=50K
31, Company, High_school, Never-married, Tech-support, Black, Female,40, United-States, <=50K
30, Company, Masters, Married, Managerial, White, Male,40, United-States, >50K
24, Company, Bachelors, Never-married, Managerial, White, Male,48, United-States, <=50K
49, Self-employment, College, Married, Protective-serv, White, Male,40, United-States, <=50K
23, Company, Second_school, Never-married, Protective-serv, White, Male,25, Germany, <=50K
50, Company, College, Divorced, Tech-support, White, Female,35, United-States, <=50K
