age,workclass,education,marital_status,occupation,race,sex,hours_per_week,native_country,income
30, Private, College, Married, Sales, Black, Female,16, United-States, <=50K
37, Private, College, Single, Shipper, Yellow, Male,40, China, <=50K
40, Private, Bachelors, Others, Protective-serv, White, Male,45, United-States, <=50K
25, Private, College, Single, Tech-support, Yellow, Female,40, Vietnam, <=50K
41, Private, College, Single, Sales, Black, Female,60, United-States, <=50K
52, Private, University, Married, Pilot, White, Male,30, United-States, >50K
33, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
28, Private, College, Single, Protective-serv, White, Male,40, United-States, <=50K
25, Self-emp, College, Married, Sales, White, Male,40, United-States, >50K
53, Private, College, Married, Sales, White, Male,55, United-States, <=50K
44, Private, Primary_school, Single, Others, White, Male,10, United-States, <=50K
35, Private, College, Others, Managerial, White, Female,40, United-States, <=50K
38, Private, College, Others, Protective-serv, White, Male,58, England, <=50K
34, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
33, Private, College, Others, Shipper, White, Female,40, United-States, <=50K
24, State-gov, College, Married, Tech-support, White, Female,45, United-States, <=50K
65, Self-emp, College, Married, Others, Black, Female,25, United-States, <=50K
29, Private, University, Married, Sales, White, Male,60, United-States, <=50K
39, Self-emp, College, Married, Doctor, White, Male,65, United-States, >50K
46, Self-emp, College, Married, Protective-serv, White, Male,40, United-States, >50K
37, Private, Second_school, Married, Protective-serv, White, Male,60, United-States, <=50K
47, State-gov, Masters, Married, Managerial, White, Male,47, United-States, >50K
62, Private, College, Married, Others, White, Male,40, United-States, <=50K
54, Self-emp, College, Married, Sales, White, Male,60, United-States, <=50K
6, Not-worked, College, Single, Others, Yellow, Male,0, United-States, <=50K
33, Private, University, Married, Protective-serv, White, Male,20, United-States, <=50K
57, Private, College, Married, Managerial, White, Male,45, United-States, <=50K
25, Private, University, Single, Protective-serv, White, Male,40, United-States, <=50K
44, Self-emp, College, Married, Sales, White, Male,50, United-States, >50K
52, Private, Bachelors, Married, Others, White, Male,50, United-States, <=50K
21, Private, College, Single, Shipper, White, Male,40, United-States, <=50K
31, Private, College, Single, Others, Black, Male,18, United-States, <=50K
39, Private, Masters, Married, Shipper, White, Male,40, England, <=50K
59, Self-emp, College, Married, Shipper, White, Female,40, United-States, <=50K
29, Self-emp, College, Married, Managerial, White, Male,55, United-States, <=50K
49, Private, Second_school, Single, Shipper, Black, Male,45, United-States, <=50K
34, Private, Second_school, Married, Protective-serv, White, Male,40, United-States, <=50K
22, Private, Bachelors, Single, Sales, White, Male,40, United-States, <=50K
32, Private, Bachelors, Married, Sales, Other, Male,40, Vietnam, <=50K
39, State-gov, College, Others, Others, Black, Female,40, United-States, <=50K
46, Private, Masters, Married, Shipper, White, Male,60, United-States, <=50K
50, Private, College, Married, Sales, White, Male,40, United-States, >50K
34, Private, College, Single, Others, White, Male,40, United-States, <=50K
28, Self-emp, Masters, Married, Shipper, White, Female,55, United-States, <=50K
18, Private, High_school, Single, Sales, White, Female,24, United-States, <=50K
20, Private, College, Single, Sales, White, Male,30, United-States, <=50K
20, Private, College, Single, Shipper, White, Female,40, United-States, <=50K
55, State-gov, University, Married, Managerial, Yellow, Female,38, United-States, <=50K
22, Private, College, Single, Sales, Black, Female,40, United-States, <=50K
60, Self-emp, Masters, Married, Managerial, White, Male,40, United-States, <=50K
40, Private, High_school, Others, Protective-serv, White, Male,50, United-States, <=50K
47, State-gov, College, Married, Tech-support, White, Female,30, United-States, <=50K
23, Private, Bachelors, Single, Managerial, White, Female,35, Canada, <=50K
57, Self-emp, College, Married, Shipper, White, Female,40, United-States, <=50K
52, Private, High_school, Married, Others, White, Male,40, United-States, <=50K
42, Private, Second_school, Married, Protective-serv, White, Male,40, United-States, <=50K
25, Private, University, Single, Shipper, White, Male,20, United-States, <=50K
49, Self-emp, College, Married, Managerial, White, Female,40, United-States, >50K
41, Self-emp, College, Single, Protective-serv, White, Male,40, United-States, <=50K
40, State-gov, University, Married, Others, Black, Male,30, United-States, <=50K
38, Private, Bachelors, Married, Managerial, White, Male,55, United-States, >50K
58, Private, College, Single, Shipper, White, Male,40, Canada, <=50K
26, Private, Bachelors, Single, Others, Black, Female,35, United-States, <=50K
57, Private, High_school, Others, Tech-support, White, Female,70, Germany, <=50K
28, Private, College, Married, Sales, White, Male,60, United-States, <=50K
42, Private, College, Married, Sales, White, Female,40, United-States, <=50K
28, Private, College, Single, Managerial, White, Male,55, United-States, <=50K
17, Private, Second_school, Single, Shipper, Black, Male,40, United-States, <=50K
39, Self-emp, Second_school, Married, Protective-serv, White, Male,40, United-States, <=50K
28, Private, College, Married, Shipper, Black, Male,40, United-States, <=50K
42, Private, College, Married, Sales, White, Male,48, United-States, >50K
51, Self-emp, College, Others, Sales, White, Female,50, United-States, <=50K
27, Private, College, Single, Tech-support, White, Female,39, United-States, <=50K
41, Private, College, Others, Tech-support, White, Female,43, United-States, <=50K
28, Private, Bachelors, Married, Protective-serv, White, Male,40, United-States, <=50K
32, Private, University, Others, Pilot, White, Male,30, United-States, >50K
73, Private, College, Married, Protective-serv, White, Female,8, United-States, <=50K
49, Private, College, Married, Tech-support, White, Female,30, United-States, <=50K
47, Private, Masters, Married, Managerial, White, Male,40, United-States, >50K
27, Private, College, Married, Protective-serv, White, Male,49, United-States, <=50K
42, Self-emp, Bachelors, Married, Doctor, White, Female,45, United-States, >50K
32, Private, College, Married, Tech-support, Black, Female,40, United-States, <=50K
32, Self-emp, College, Married, Others, White, Male,41, United-States, <=50K
27, Private, Masters, Single, Sales, White, Male,40, United-States, <=50K
29, Private, College, Married, Sales, White, Male,40, United-States, >50K
22, Private, University, Single, Shipper, White, Male,30, United-States, <=50K
41, Self-emp, College, Married, Managerial, White, Male,40, United-States, >50K
49, Self-emp, College, Married, Doctor, White, Male,40, United-States, >50K
58, Self-emp, College, Married, Protective-serv, White, Male,50, United-States, <=50K
41, Private, University, Married, Pilot, White, Male,40, United-States, >50K
26, Private, Second_school, Married, Protective-serv, White, Male,35, United-States, <=50K
21, Private, College, Single, Sales, White, Male,55, United-States, <=50K
32, Private, College, Married, Tech-support, White, Female,2, United-States, >50K
37, Private, Bachelors, Married, Managerial, White, Male,50, United-States, >50K
23, Private, Bachelors, Single, Sales, White, Male,20, United-States, <=50K
42, Self-emp, College, Married, Managerial, White, Male,40, United-States, >50K
25, Private, College, Married, Sales, White, Male,26, United-States, >50K
67, Private, College, Others, Tech-support, White, Female,40, United-States, <=50K
41, Self-emp, College, Others, Shipper, Black, Female,38, United-States, <=50K
49, Self-emp, Masters, Married, Doctor, White, Female,50, United-States, >50K
36, Private, Bachelors, Others, Shipper, White, Female,45, China, <=50K
18, Private, High_school, Single, Protective-serv, White, Male,35, United-States, <=50K
25, Private, Primary_school, Married, Shipper, White, Male,40, United-States, <=50K
43, Private, College, Others, Shipper, White, Male,50, United-States, <=50K
38, Private, Doctorate, Married, Managerial, White, Female,36, United-States, >50K
21, Private, College, Single, Sales, White, Male,20, China, <=50K
65, Self-emp, Bachelors, Married, Sales, White, Male,15, United-States, <=50K
66, Private, University, Married, Shipper, White, Female,35, United-States, <=50K
33, Private, High_school, Single, Shipper, Black, Male,60, United-States, <=50K
51, Private, College, Married, Tech-support, Black, Female,38, United-States, <=50K
27, Self-emp, College, Married, Protective-serv, White, Male,40, United-States, <=50K
17, Private, High_school, Single, Others, White, Female,16, United-States, <=50K
32, Private, Bachelors, Married, Managerial, White, Male,45, United-States, >50K
61, Private, College, Married, Tech-support, White, Female,36, United-States, <=50K
38, Private, College, Married, Sales, White, Male,40, Japan, >50K
43, Self-emp, College, Others, Tech-support, White, Female,40, United-States, <=50K
40, State-gov, Doctorate, Married, Doctor, White, Male,40, Germany, >50K
63, Private, Bachelors, Married, Sales, White, Male,35, United-States, <=50K
76, Private, College, Married, Protective-serv, White, Male,20, United-States, <=50K
42, Private, University, Others, Tech-support, White, Female,40, United-States, <=50K
43, Self-emp, Bachelors, Single, Managerial, White, Male,40, United-States, >50K
76, Self-emp, Masters, Married, Others, White, Male,30, China, <=50K
41, Self-emp, College, Married, Doctor, White, Male,45, United-States, >50K
17, Private, High_school, Single, Shipper, White, Male,20, United-States, <=50K
30, Self-emp, College, Single, Protective-serv, White, Male,40, United-States, <=50K
30, Private, Bachelors, Single, Shipper, Yellow, Male,50, Philippines, <=50K
22, Private, College, Single, Others, White, Male,25, United-States, <=50K
53, Private, Bachelors, Others, Tech-support, Other, Female,20, United-States, <=50K
28, Private, College, Single, Others, Black, Female,52, United-States, <=50K
25, Private, University, Single, Tech-support, White, Female,40, United-States, <=50K
24, Private, College, Single, Sales, Black, Female,40, United-States, <=50K
47, Private, High_school, Married, Sales, White, Male,40, United-States, >50K
34, Self-emp, University, Single, Protective-serv, White, Male,50, United-States, <=50K
26, Private, College, Single, Sales, White, Female,20, United-States, <=50K
63, Private, Bachelors, Married, Tech-support, Yellow, Female,56, United-States, <=50K
25, Private, University, Married, Managerial, White, Male,75, United-States, <=50K
28, Private, Bachelors, Single, Sales, White, Male,45, United-States, <=50K
36, Private, College, Single, Protective-serv, White, Female,40, United-States, <=50K
24, Private, Bachelors, Single, Managerial, White, Male,40, United-States, <=50K
51, Self-emp, Bachelors, Married, Managerial, Yellow, Female,35, Vietnam, <=50K
44, Private, Bachelors, Married, Doctor, White, Male,50, United-States, >50K
18, Private, High_school, Single, Tech-support, White, Male,12, United-States, <=50K
54, Self-emp, College, Married, Doctor, White, Male,40, United-States, >50K
